,Price,Close,High,Low,Open,Volume,SMA_10,SMA_30,EMA_10,EMA_30,MOM_5,VOL_20,RSI_14
31,2018-02-13,134.6817169189453,134.96290633592713,133.24854500714108,133.6839484664546,25021200,136.36341705322266,140.37508646647134,136.21296573660558,139.04124518956428,-0.008083224578181114,0.013522927576604013,26.843486275462197
32,2018-02-14,137.10354614257812,137.4391712613636,133.5024792055756,133.91067154353684,36286900,135.89082946777344,140.29193725585938,136.3748894467824,138.91623234782324,0.008742220467865325,0.014040603710584779,34.40207937645346
33,2018-02-15,138.6002197265625,138.66370739314576,136.56837910260597,138.07411776569566,23773600,135.5234603881836,140.25383961995442,136.77949495219696,138.89584443677418,0.0506047686121307,0.014277492501495254,37.09184012343787
34,2018-02-16,139.09007263183594,139.95178612920594,138.36441406112948,138.42791558742985,27973900,135.47901306152343,140.21967366536458,137.19959998485857,138.9083752880685,0.04476386926581766,0.01392912605733451,39.68443592338558
35,2018-02-20,137.9470977783203,139.48004707621192,137.5751960516929,138.37342144722908,24046200,135.85635070800782,140.13773244222006,137.33550867457888,138.84635738421377,0.02645775321530852,0.013903348698746768,40.085548626349365
36,2018-02-21,138.09228515625,140.42344690311785,137.88364917643509,138.25555104572172,26735500,136.08765411376953,140.05337422688802,137.47310439851907,138.79770756305484,0.025323171662247512,0.013867154923286704,41.77980260812887
37,2018-02-22,137.87460327148438,139.7159537737025,137.7929703150202,138.60932756123427,16340000,136.28358001708983,139.96810811360677,137.54610419360367,138.73815244746967,0.005623903615916692,0.013838758181560473,40.22577012237747
38,2018-02-23,139.6706085205078,139.70689906454152,138.01066907103984,138.76353869068623,18065200,137.05821838378907,139.94210662841797,137.93237770758623,138.79831090379474,0.007722850627921218,0.014243323295332273,50.3155256153581
39,2018-02-26,140.58673095703125,140.83162979877054,139.20798120458073,140.16947282535304,15267700,137.80382843017577,139.86621500651043,138.4149873893035,138.91369284271323,0.010760353322676552,0.014314733936068445,68.73334634869948
40,2018-02-27,138.56394958496094,141.39401619917533,138.55488387148137,140.75905639522225,18125500,138.22108306884766,139.70294189453125,138.44207142487755,138.89112876156793,0.004471654834173444,0.014583355639614696,57.94093791989529
41,2018-02-28,136.3779296875,139.32590609914854,136.34163915005567,138.90864796324686,29951800,138.3907043457031,139.5278767903646,138.06677292717254,138.72898688582163,-0.012414563686959257,0.014821189642307846,51.1810446923892
42,2018-03-01,136.0150909423828,137.48455318379996,134.59099879230465,136.10580344349188,38943200,138.2818588256836,139.29596862792968,137.69373983902895,138.55389682495462,-0.0134869822648922,0.014804030696356973,62.81964353511716
43,2018-03-02,138.1920928955078,138.55491528793388,134.6091560265617,134.89035929759703,31842300,138.2410461425781,139.16928354899088,137.78434948566147,138.53055463595805,-0.010585731963664413,0.015309461254782337,64.95168877437874
44,2018-03-05,139.42568969726562,139.92456695971015,137.39384858628682,137.71132851764716,19603700,138.27460784912108,139.02143147786458,138.0827749786804,138.58830528507468,-0.008258540844231499,0.014864471286704694,64.89532589606179
45,2018-03-06,140.93141174316406,140.94955701218262,138.60024986292746,140.07876402949526,17304000,138.57303924560546,138.8980692545573,138.60070893585925,138.7394734436611,0.01708570061184278,0.011944926347019783,67.25073243380297
46,2018-03-07,142.17410278320312,142.346434391486,139.88828337596445,140.10598507596296,22684600,138.9812210083008,138.80071004231772,139.25041690810357,138.96106243330897,0.042500814530508135,0.0118342336415917,64.97050984717019
47,2018-03-08,141.88381958007812,142.83624539070388,141.0493172418563,142.31920909550186,23391300,139.38214263916015,138.7236083984375,139.7292173939171,139.1496274105199,0.04314762867144917,0.011872272984078338,60.43820333721382
48,2018-03-09,144.1514892578125,144.2240564817161,142.2919939375332,142.69110674861162,24927200,139.83023071289062,138.72027994791668,140.53326682371625,139.4723281748614,0.04312400396751226,0.009644188358921425,64.45575785467062
49,2018-03-12,144.405517578125,144.8136962431071,143.76150573445685,144.45087383885357,15310100,140.212109375,138.70818583170572,141.2373124154269,139.79059845894292,0.03571671685233935,0.009597657074995884,69.43243349956339
50,2018-03-13,143.73426818847656,145.40327308492178,143.44399924607654,145.131149411618,17757200,140.72914123535156,138.7009292602539,141.6913043741632,140.04502876407412,0.01988808889831084,0.009701834098644094,66.45498247041242
51,2018-03-14,143.05397033691406,144.57784080915033,142.7818466552189,144.42364061903965,18097500,141.39674530029296,138.71695556640626,141.93906182193606,140.23915402683798,0.006188662607933715,0.009869592469977602,64.7088392135179
52,2018-03-15,142.3373565673828,143.4439825601827,141.8384655311561,143.407705866995,14172100,142.02897186279296,138.73388671875,142.01147904838092,140.37452193267958,0.0031965377634108894,0.009367001779571935,58.06789350646473
53,2018-03-16,143.1355743408203,143.56189812640454,142.18314856790272,142.3917706840027,36000300,142.52332000732423,138.76260884602866,142.21586001064261,140.55265434610803,-0.007047550616527065,0.009171737221997869,57.7665962110173
54,2018-03-19,141.75680541992188,142.60038716326477,140.09686674888775,142.56409663624964,25663000,142.75643157958984,138.83668416341146,142.13239553960247,140.63034151216056,-0.018342181120400314,0.009496268948593256,60.12640646550681
55,2018-03-20,141.72055053710938,142.42806367416608,141.29422674416713,142.11058379745324,11418500,142.83534545898436,139.08824513753254,142.05751463005825,140.70067757828627,-0.014010003854659336,0.009253626993181073,69.62001057954382
56,2018-03-21,142.5460205078125,143.55286858870446,141.6843069238101,141.79316471687102,22213500,142.8725372314453,139.31380411783854,142.146333880559,140.81973196083635,-0.003550756598403093,0.009305819937294318,73.19573773014946
57,2018-03-22,139.42027282714844,142.39322843381575,139.3838985067936,141.52043896363875,29774800,142.62618255615234,139.43063507080078,141.65068641630253,140.72944427479197,-0.02049415424441592,0.010685297655538068,54.086682968041714
58,2018-03-23,136.4200897216797,139.9567378720304,136.37462873755157,139.61125103995033,35744100,141.85304260253906,139.58049723307292,140.699668835462,140.45142140039763,-0.046916950241526756,0.011344662685488137,41.05113855776927
59,2018-03-26,139.40211486816406,139.44757584176128,136.76553099968154,138.2747465375638,28442400,141.35270233154296,139.78954671223957,140.46374993231692,140.38372420476966,-0.01661077607373118,0.012359846125315573,45.81461776816363
60,2018-03-27,136.701904296875,139.7385088318633,136.1109532256455,139.70214837461901,32820600,140.64946594238282,139.86656341552734,139.7797779986002,140.1461874365184,-0.035412268871480634,0.012703075818205548,36.13019499856904
61,2018-03-28,136.65643310546875,137.60197139604605,135.8200039239526,137.0473808235174,26510900,140.00971221923828,139.93238728841146,139.21189710893992,139.92104199580552,-0.04131709451700172,0.012191033409654231,36.58420440073748
62,2018-03-29,138.03839111328125,139.19303343932543,137.0564921910638,137.35651801780332,22617700,139.57981567382814,139.9635487874349,138.99853238245652,139.7995806485459,-0.009911626808967955,0.012368084862295157,33.56384462641745
63,2018-04-02,134.6744842529297,138.25659307127106,133.81076724895647,137.75655003548218,35040700,138.73370666503905,139.8326909383138,138.21234181345164,139.4689292681836,-0.012795809417156523,0.013034613438079379,27.584849449825626
