Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2018-04-06,149.079345703125,152.7247147206552,148.36550093653003,151.22088000290998,59870900
2018-04-09,150.1262969970703,153.12445348472374,149.86932335888886,150.36424523308054,41810400
2018-04-10,153.43856811523438,153.93349005785967,151.4017315142786,152.48677503958757,48296800
2018-04-11,152.55343627929688,154.190521995676,152.38212044822214,152.47729106885902,41622100
2018-04-12,154.39036560058594,154.9233674144582,153.39097993797031,153.47663783165476,30467900
2018-04-13,153.5908203125,155.38970836746597,152.92456816681027,155.1612873593481,44604900
2018-04-16,154.7615509033203,155.3231052997027,153.69553284484869,154.66636579201088,28180800
2018-04-17,158.0928192138672,158.4354652663527,156.00839027151426,156.32248369656003,35536100
2018-04-18,158.41641235351562,158.94941405297416,157.34088173076086,158.09280625358826,29573900
2018-04-19,156.960205078125,157.98814337854748,156.41767603489774,157.6169446469958,34705700
2018-04-20,154.4759979248047,156.67463730470558,153.93346897485108,156.5604267986976,49197100
2018-04-23,154.0857696533203,155.83706530439247,153.25771438287822,155.2279183595322,33040600
2018-04-24,150.82113647460938,155.05661273742652,149.80271091713587,154.81866446959174,70256800
2018-04-25,151.00193786621094,151.63012466615712,148.92703631410689,151.08761026489967,52089300
2018-04-26,154.18099975585938,154.69496174051358,152.4582417072662,152.95317828289788,43005500
2018-04-27,154.2761688232422,156.4843361975952,153.40052075096136,156.44625633350617,51043400
2018-04-30,153.18154907226562,155.5990966073766,152.8008232047475,154.63779102290619,35615300
2018-05-01,154.932861328125,154.95190125437148,152.42012842230096,152.781814404942,36513500
2018-05-02,154.01914978027344,155.68478752539755,153.83830678708944,155.19936380196503,38646800
2018-05-03,154.0001220703125,154.5711892000171,151.54449419991653,153.23868470749667,60337100
2018-05-04,156.92213439941406,157.28382044938786,153.21965957006645,153.33388462560146,41543200
2018-05-07,158.2261199951172,158.74008197577726,157.53130044444498,157.65503821819453,32500200
2018-05-08,158.06431579589844,158.4069474318457,156.9126395455177,157.89298545471203,26040200
2018-05-09,159.78700256347656,159.90121306824173,157.7882315908405,158.34978593687936,29122700
2018-05-10,161.44313049316406,161.5573555335311,160.17724400956428,160.30098175195806,27067600
2018-05-11,161.29086303710938,161.6715744629178,160.58653092383284,161.25278318060256,24688800
2018-05-14,161.56692504882812,162.585350928968,161.30042406627481,161.66211019540327,21821700
2018-05-15,159.77749633789062,160.3771306131294,158.9304010954025,160.291472723298,49361600
2018-05-16,160.83401489257812,161.20521366893476,159.9107743036274,159.98691950431748,22941200
2018-05-17,160.21533203125,161.43362602040156,159.4348547289945,160.27243729273994,27480200
2018-05-18,159.38731384277344,160.14873687105603,159.14936551563179,159.5966950093018,26217900
2018-05-21,160.28195190429688,161.32893012144874,159.59665971183568,160.62459800052747,22954600
2018-05-22,160.07257080078125,161.28135221161594,159.78704446399556,161.01485128180832,19477700
2018-05-23,161.42410278320312,161.44312818698486,158.83522459440618,158.85424999818792,26557800
2018-05-24,161.3765106201172,161.6620514328371,159.74893815386002,161.3765106201172,27696500
2018-05-25,161.53831481933594,162.11890915074193,161.0529056005706,161.35747181924418,27460500
2018-05-29,160.824462890625,161.72866332765537,159.86315719783397,160.80542296430195,41220500
2018-05-30,161.97610473632812,162.2616455038925,161.06239170797022,161.40503772440613,22665800
2018-05-31,161.87144470214844,162.94696093112356,161.4526534526889,161.9761279913045,35670900
2018-06-01,164.41278076171875,164.5079513783068,162.63291740528427,162.68050997518495,45543300
2018-06-04,165.89755249023438,165.93561782683398,164.72685095724827,164.83153426369995,20459600
2018-06-05,166.4114990234375,166.6875271503015,165.67862880677905,166.28777579852147,24779300
2018-06-06,167.38230895996094,167.41086158663705,165.74522392222613,166.58280636661357,25036600
2018-06-07,166.02127075195312,167.44896046464385,165.1837026629579,167.41089512918484,39600300
2018-06-08,166.0308074951172,166.44959882522534,164.83153877285997,165.24081739936076,31780300
2018-06-11,166.4781494140625,166.88741351232386,165.87851506030043,165.90706769398327,22319700
2018-06-12,167.353759765625,167.51556282784418,166.52570452861852,166.70653299354007,22511800
2018-06-13,167.34426879882812,168.60062813114376,166.97305554979638,167.610769703356,37858600
2018-06-14,169.03846740722656,169.31448102750596,167.9914891443514,168.1152268999305,35916000
2018-06-15,168.4482879638672,168.78142125767107,167.6202328640537,168.4006954185801,49615700
2018-06-18,168.3510284423828,168.49409714908666,166.8630556754884,167.38766519055852,31633200
2018-06-19,167.8740997314453,167.91224653204105,165.689835178601,166.22397771269607,38236000
2018-06-20,169.06642150878906,169.7627135560203,168.49411750424846,168.64673384603202,33038000
2018-06-21,167.59751892089844,169.6673288081086,167.27320557600942,169.4956317956033,43469400
2018-06-22,167.2255096435547,168.22701966216883,166.6245919889517,168.160259119598,30073200
2018-06-25,163.45790100097656,165.95694639317054,161.9699279966008,165.70894118957725,77799700
2018-06-26,164.1255645751953,165.06984713011246,163.4578718117955,164.058789477138,39008100
2018-06-27,161.89361572265625,165.56586826694422,161.77916074192478,164.8218817835984,52843500
2018-06-28,163.2862091064453,163.83943241923856,161.3594678521372,161.6933142741953,46407700
2018-06-29,163.72494506835938,164.93631347580973,163.48648752264123,164.06832451636524,36408500
2018-07-02,164.82183837890625,164.8695327930829,161.83634561380723,162.1892580809893,31770000
2018-07-03,162.91421508789062,165.44185951364994,162.75206568645464,165.44185951364994,25512700
2018-07-05,164.9363555908203,165.06989126834785,163.13361666704978,163.97299209967852,31626200
2018-07-06,167.50216674804688,167.626169364545,165.01266867887006,165.31790141046613,37005600
2018-07-09,169.0092010498047,169.04734785968972,167.70245813537554,168.370136465584,27362100
2018-07-10,169.13316345214844,169.5146896775013,168.55132649819515,169.3239265648249,23902500
2018-07-11,168.27474975585938,168.89474822019395,167.6833795921738,167.80736764160372,30280600
2018-07-12,171.1743621826172,171.1743621826172,168.9042418072374,169.01869676589763,27930100
2018-07-13,171.31747436523438,171.5940787703027,170.68794282422803,171.16485801208802,28049800
2018-07-16,170.90731811523438,171.64177157277913,170.62118064866817,171.35561955191656,21405300
2018-07-17,171.94699096679688,172.3094365811581,169.09503315163698,169.09503315163698,31034100
2018-07-18,171.6226806640625,172.10914343683177,171.09808563708503,171.96606015777795,23220800
2018-07-19,170.76422119140625,171.57498269095655,170.56392499787574,171.00267874371,31094100
2018-07-20,170.7261199951172,171.85163295660197,170.5353422588742,171.2793434107666,35897300
2018-07-23,171.26971435546875,171.3460225028231,169.53375130460245,170.2205100765008,22184700
2018-07-24,171.97561645507812,173.64481958154724,171.26977675062454,173.03436873461038,36900300
2018-07-25,174.37924194335938,174.48414929190974,171.9660381779472,172.05189395612405,35026600
2018-07-26,171.7371368408203,172.56696448846733,171.50821234471678,172.0137412052712,40873500
2018-07-27,169.41934204101562,172.93897835977765,168.4464455635028,172.82452337519877,59456100
2018-07-30,167.02520751953125,169.52423799536422,166.2239936416099,169.42886370758913,60193000
2018-07-31,168.3033905029297,168.95200281767316,166.74865666925209,167.683406493428,47285100
2018-08-01,168.94241333007812,169.44794221052535,167.96951693051645,168.69442269859485,37101900
2018-08-02,171.24114990234375,171.44146066608434,167.67381939688423,167.75012756619992,47178200
2018-08-03,171.76576232910156,171.77529539256403,170.81193202822092,171.56545156202665,28934400
2018-08-06,172.77682495117188,172.82451937840878,171.44146831431294,171.65131215071875,24808800
2018-08-07,173.40634155273438,173.73064034319236,172.89126506972983,173.26325828332443,29895700
2018-08-08,173.61619567871094,173.93096142494707,172.70051218472446,173.1678942723409,22680700
2018-08-09,173.51123046875,174.19798927930586,173.2536922762186,173.51123046875,18852900
2018-08-10,172.18544006347656,172.85311832474147,171.5368279280374,172.3380418415553,33818500
2018-08-13,171.99468994140625,173.60665095334525,171.91838176944475,172.50021884564254,26089200
2018-08-14,173.07247924804688,173.27278998510408,171.72757523231573,172.6527916498647,20913000
2018-08-15,170.95497131347656,172.24264781964786,169.89621927964257,171.69895765570664,58528000
2018-08-16,171.5177764892578,172.63375622599636,171.18393005289087,172.27129604414603,27711800
2018-08-17,171.555908203125,171.98512890190375,170.03932160876928,171.06946001841501,36092600
2018-08-20,171.40328979492188,172.00420749850997,170.73561154332083,171.9374323962027,24939000
2018-08-21,172.03282165527344,173.0629600549211,171.81344477656802,171.9183666845218,26258700
2018-08-22,172.7005157470703,172.90082651855076,171.45100035412258,171.6703772529473,18042400
2018-08-23,172.45252990722656,173.6448178427656,172.16637789183795,172.39530241500805,25776200
2018-08-24,174.0549774169922,174.19806071787326,172.9866919643759,173.0248387786989,23136100
2018-08-27,175.8290252685547,175.8290252685547,174.65581839997438,174.93242270640874,29343600
2018-08-28,176.0865936279297,176.47766750256878,175.71460043247376,176.29643743606317,20277000
2018-08-29,178.1182403564453,178.2136146350709,176.32503508849138,176.39179562810006,29175600
2018-08-30,177.8035125732422,178.8622648054276,177.21212788081812,177.774898828126,29315500
2018-08-31,178.0324249267578,178.5379538363316,177.3933603534154,177.58412350818546,28653200
2018-09-04,177.2693328857422,177.7939278061242,176.315502769713,177.488709737227,29063500
2018-09-05,174.98016357421875,176.98321300247082,174.37926038917925,176.95459925814967,42623300
2018-09-06,173.4158935546875,175.26632676184002,172.2426862997295,175.056482920557,46091400
2018-09-07,172.74822998046875,174.23620312448475,172.10916533806687,172.1663928352525,46629500
2018-09-10,173.33004760742188,173.83557651469846,172.38575034730175,173.740187660599,26132000
2018-09-11,174.66543579101562,174.9515878507095,172.1854852336983,172.63378673121574,30116500
2018-09-12,174.1503143310547,174.53184057765705,172.65279397683892,174.40785255237265,36204000
2018-09-13,176.01026916503906,176.34411552550466,175.16136094867855,175.23766910405047,31133200
2018-09-14,175.49525451660156,176.4109235187907,174.798947869389,176.134319116168,31224100
2018-09-17,172.96754455566406,175.3235060358797,172.80539518732152,175.19950346714452,33071200
2018-09-18,174.39833068847656,175.24723908367042,173.02481271101783,173.11066850033066,31877300
2018-09-19,174.26480102539062,174.83710505379622,173.12974058677366,174.42695043743646,31843400
2018-09-20,176.19154357910156,176.43000116682185,175.04695006890347,175.46663775197854,33295800
2018-09-21,175.22817993164062,176.91644917136577,175.00878847213602,176.6684585200125,38605400
2018-09-24,175.7154998779297,175.78239515233855,173.24063717356842,173.9572972711586,34945600
2018-09-25,175.95437622070312,176.08815218115996,175.03704493436618,175.639044046665,25277500
2018-09-26,176.07861328125,177.72215494707459,175.7346158493219,176.1072785188701,36210600
2018-09-27,177.56922912597656,178.1998933908762,176.69967820744682,176.79523870109253,33113300
2018-09-28,177.53097534179688,177.99919836923561,176.7474348045836,177.07231711073345,28076800
2018-10-01,177.89414978027344,179.19369403906208,177.44504160830687,178.56302963836595,27371300
2018-10-02,177.4928436279297,178.85926874982215,177.08196544346887,177.74128058268582,25618600
2018-10-03,177.68392944335938,178.65859128877108,177.40682727913287,178.23814835229985,29128700
2018-10-04,174.27261352539062,177.08192318389246,173.0112848703548,176.9672476640347,80557300
2018-10-05,172.14175415039062,174.8364031870534,170.49821245011847,174.25351904241631,83325600
2018-10-08,171.0906524658203,172.60996833418886,169.0648833941756,171.53976061515993,66864500
2018-10-09,171.64488220214844,172.9730917162155,170.80399632372178,171.21487446309726,49097900
2018-10-10,164.09603881835938,170.679755323518,163.87626714903385,170.57464459810384,114471100
2018-10-11,162.0607147216797,165.69178026118385,160.3502780842488,163.41758919031795,143084500
2018-10-12,166.5709228515625,167.086911700952,163.33160524747186,166.42758208526934,102078400
2018-10-15,164.55470275878906,166.3033403797845,163.9335886587575,165.98802280126662,64885300
2018-10-16,169.3419952392578,169.75287334078985,165.97846661583282,166.28424857272884,71979700
2018-10-17,169.40882873535156,170.33570998581203,167.66974172656327,170.1637186183363,66987600
2018-10-18,165.48158264160156,168.8259963368367,164.7744873632633,168.76866586351053,82486200
2018-10-19,165.32872009277344,168.24314090178063,164.72672091143272,166.8193708461049,82923700
2018-10-22,166.17916870117188,167.45959807731015,164.91783976552122,166.32249490727358,52909300
2018-10-23,165.56765747070312,166.3894285965085,161.31547560249192,163.05456382006145,77567000
2018-10-24,157.99009704589844,165.65358610710055,157.7034301031678,165.37648396343562,102997400
2018-10-25,163.45584106445312,164.43050292943607,159.72921419905913,160.44587433321087,83481100
2018-10-26,159.2514190673828,162.4047261438941,156.92943296740708,157.85631444766463,130970900
2018-10-29,155.9738311767578,162.30910832777235,152.97341613347348,161.6880090143508,111871900
2018-10-30,158.54434204101562,158.65900300480888,154.80815011220497,155.5152600767372,92584000
2018-10-31,162.27098083496094,163.63740589724947,161.04786739435104,161.1243128956697,73828600
2018-11-01,164.41139221191406,164.58339823046475,161.27719964298802,162.50986327105556,52706800
2018-11-02,161.8504638671875,164.87954439211074,160.74202647559613,163.9048829215403,75966800
2018-11-05,161.44918823242188,162.11806805349258,159.6527556439864,162.06073758032744,39573500
2018-11-06,162.67227172851562,163.58003815661246,161.21983669526958,161.45872336479428,34410400
2018-11-07,167.77488708496094,167.77488708496094,164.22980250236458,164.62158013875512,51169600
2018-11-08,166.7046661376953,167.50732178183162,165.91156071057824,166.99131845311257,40296500
2018-11-09,163.89540100097656,165.54849298110844,162.59585669219106,165.1471650508128,50602700
2018-11-12,158.93605041503906,163.05445347955137,158.7927096923625,162.74868618270972,62578400
2018-11-13,159.0698699951172,161.9460604881636,158.62076185234935,159.6814193371116,64128100
2018-11-14,157.85630798339844,161.20072134991318,156.94854155715575,160.64650252808966,75270700
2018-11-15,160.6178436279297,161.04783673305485,156.19367225763918,157.56964727794258,73254300
2018-11-16,160.05406188964844,160.82805233367012,158.41052050559657,159.050735003497,65390700
2018-11-19,154.8558807373047,159.48072281406948,154.35899241932242,159.28961640884063,67280500
2018-11-20,152.08482360839844,154.20613855117662,150.1450648802568,151.32993351390812,102652800
2018-11-21,153.24105834960938,154.76993928827503,152.1517354194691,154.17750485027446,42965800
2018-11-23,152.1326141357422,153.69014552233702,152.01793860373533,152.01793860373533,23503700
2018-11-26,155.64898681640625,155.72543229491185,153.6136678700865,154.26344714714205,42012600
2018-11-27,156.17449951171875,156.56627701888598,154.01495540522245,154.79851041955695,36608100
2018-11-28,161.2007293701172,161.2007293701172,156.2032240877635,157.30209698781067,70141000
2018-11-29,160.6751708984375,161.735828312885,159.40430662518062,160.52229450843845,44885700
2018-11-30,161.84091186523438,161.93647235086738,160.09225995762807,160.8949301276895,36722800
2018-12-03,164.6693572998047,165.60578894197818,161.97470872598822,165.41468252650182,50771700
2018-12-04,158.3531951904297,164.26803140581094,158.16208877268167,163.80935850663363,70594700
2018-12-06,159.47117614746094,159.49029116255463,154.57878207835418,155.1616661045942,71715500
2018-12-07,154.20616149902344,159.690991306332,153.7092730345726,158.77367445864098,80432200
2018-12-10,155.82101440429688,156.49944442686194,152.32370982504688,153.919471136451,73960800
2018-12-11,156.3369903564453,158.40097465100752,155.0183312937275,158.3627446193573,59058300
2018-12-12,157.71299743652344,160.149644618159,157.62700172646828,158.62076395268545,53780000
2018-12-13,157.76075744628906,159.40429884759305,156.73831553410653,158.74496932747306,46378500
2018-12-14,153.91949462890625,156.5281335533247,153.556382145332,155.954814168221,56547400
2018-12-17,150.43173217773438,154.48325603248904,149.22774840706805,153.26015724246645,74834100
2018-12-18,151.3777313232422,152.83971684788722,150.05907199493964,151.59750301779664,63642100
2018-12-19,147.66065979003906,153.5754973738109,146.52355665771609,151.14840010740136,81856500
2018-12-20,145.52020263671875,148.94106162195806,143.7046697125991,147.29752010769815,99002100
2018-12-21,141.01004028320312,147.24019456817229,140.1978197170391,146.24643236790587,141129400
2018-12-24,137.51324462890625,141.80633695237339,137.4749198446589,139.98560994553935,56163300
2018-12-26,146.0994415283203,146.17609109557176,138.07862434567753,139.02732724015328,98982100
2018-12-27,146.66485595703125,146.78942249805155,140.9439193243046,144.09665621936426,85824300
2018-12-28,146.58815002441406,149.09883992594186,145.39029955655568,147.7189138474173,77856600
2018-12-31,147.82435607910156,148.51431926214764,146.33903288718403,148.02560143340713,53015300
2019-01-02,148.41851806640625,149.25221758827595,144.58539530330447,144.69080676417786,58576700
2019-01-03,143.56959533691406,146.8660680617067,143.2533610088618,146.23361402780253,74820200
2019-01-04,149.71214294433594,150.45002294727382,145.40947330233112,145.98443276957485,74709300
2019-01-07,151.49459838867188,152.23247865128323,149.59720662130346,150.08592453377912,52059300
2019-01-08,152.86489868164062,153.43028062746947,150.64168105965746,152.88405376230673,49388700
2019-01-09,154.11065673828125,154.78145007552388,152.81697238472913,153.45901848053262,46491700
2019-01-10,154.5514678955078,154.63770962561378,152.0791026104097,152.94156377806667,38943400
2019-01-11,153.98611450195312,154.14902045198497,153.12365317435885,153.64113289535578,30176600
2019-01-14,152.6253204345703,153.2865362372654,151.97368217169756,152.68281491790063,30710200
2019-01-15,155.60560607910156,155.8164289775881,153.23865186425837,153.32489360758433,40874200
2019-01-16,155.57684326171875,156.9471773425415,155.51933414972214,155.86431571070264,33812200
2019-01-17,156.80348205566406,157.5030229011579,154.82942607219695,155.07857380042944,39329000
2019-01-18,158.35592651367188,159.09380693718194,156.98559177793146,157.905533298743,57183200
2019-01-22,155.18392944335938,157.29214338707072,154.05315097417156,157.2154792008378,56711700
2019-01-23,155.38519287109375,156.68845506720083,153.63155224706426,155.9793367840112,38106100
2019-01-24,156.39134216308594,156.6213346992644,155.298903205083,155.89303231246447,32417800
2019-01-25,158.2600555419922,158.73919590345412,157.11012159892425,157.64675646420906,36515900
2019-01-28,156.30514526367188,156.314722805435,155.00188309602896,156.2189035212002,33491200
2019-01-29,154.82940673828125,156.4297336184612,154.2736022242101,156.39139420524148,30784200
2019-01-30,158.7678985595703,159.3428726807034,156.09430252735993,156.58302029478352,41346500
2019-01-31,161.14450073242188,161.93987554069705,159.5250038620234,159.7454043489272,37258400
2019-02-01,160.46408081054688,161.56611225508433,160.02327993049292,160.3490918196113,32143700
2019-02-04,162.45726013183594,162.45726013183594,160.34904636976827,160.49278256769674,26718800
2019-02-05,163.89474487304688,164.0863980861761,162.61065226065784,162.6777243052618,28156400
2019-02-06,163.40597534179688,164.22050489571487,162.6680953511432,163.93303247797806,27970000
2019-02-07,161.21151733398438,162.38062066236702,159.98491951768116,161.9781446247237,42036200
2019-02-08,161.5277862548828,161.55653350500359,159.62081709326014,159.80287813662417,29020700
2019-02-11,161.3744659423828,162.50524478532097,160.9719897982804,162.11234618433886,21434100
2019-02-12,163.76055908203125,164.00012921437795,162.26564379573983,162.55313087899597,29722100
2019-02-13,163.87559509277344,164.9776267911315,163.69353402259344,164.4888942226875,26094100
2019-02-14,164.07681274414062,164.66136452083086,162.74480323623368,163.29101559879874,30326800
2019-02-15,164.7667694091797,165.36089870461961,164.00014200145623,165.32257391422417,32521700
2019-02-19,165.09259033203125,165.59090036762788,164.23014359006228,164.2588908399811,19487700
2019-02-20,165.0638427734375,165.85921747150934,164.1726487832163,165.20757902276273,32593000
2019-02-21,164.4601287841797,165.07342784628204,163.58810446148945,164.62303474824716,25207400
2019-02-22,165.67713928222656,165.79212827993405,164.7284361845335,164.81469255501625,27735400
2019-02-25,166.2808380126953,167.3732772080463,166.16583440852142,166.94205390344462,32608800
2019-02-26,166.45338439941406,166.98044180300386,165.60051500895267,165.87842465002984,21939700
2019-02-27,166.34791564941406,166.54916099684866,164.59426050422923,165.6866997363869,25162000
2019-02-28,165.964599609375,166.55872883123124,165.49503690752746,165.83044092630425,25085500
2019-03-01,167.11451721191406,167.3636648501944,165.95499150218984,167.1624341560214,31431200
2019-03-04,167.14328002929688,168.4561196114246,165.27463601256767,168.2165494907619,38063500
2019-03-05,167.26788330078125,167.78534839610575,166.44376139178172,167.26788330078125,22319900
2019-03-06,166.31919860839844,167.45955499916127,166.05088117788992,167.43080774747847,27194600
2019-03-07,164.27804565429688,165.95503680040704,163.66474662003608,165.89754230066424,39407400
2019-03-08,164.02890014648438,164.11514189725452,162.2752447698121,162.43815072866767,39303200
2019-03-11,167.4403533935547,167.55535700058127,164.68051540232506,164.70926264853156,30518400
2019-03-12,168.36029052734375,168.79151379497242,167.47867428933435,167.88115031393437,33953500
2019-03-13,169.625244140625,170.50686054003262,168.99279005601193,169.2323602065749,42426100
2019-03-14,169.33778381347656,169.9414906931348,169.28986685548398,169.7402599406496,23751500
2019-03-15,170.9093475341797,171.41723507252362,169.88398029346942,169.99896928412807,38192000
2019-03-18,171.31637573242188,171.83479718584104,170.49075404448297,170.8363634638251,32935100
2019-03-19,171.8924102783203,172.80443073298176,171.16278219554067,172.01720351710122,36893300
2019-03-20,172.57403564453125,173.63006867923457,171.11480864052322,171.90202128099935,50105000
2019-03-21,175.2716827392578,175.52128383959175,172.036390162437,172.0555947544047,42428500
2019-03-22,171.4219512939453,174.98364819638877,171.23954431756874,174.5132309756707,70794500
2019-03-25,171.09559631347656,171.69080691587845,169.85715629702992,170.79799101227562,46336500
2019-03-26,171.8924102783203,173.46685006126827,171.01878436278844,172.42042674643372,33248100
2019-03-27,170.7883758544922,172.5356277129013,169.54035555427234,172.1516237203434,37096700
2019-03-28,171.18199157714844,171.82520632945315,170.15477282755583,171.22999573901282,30368200
2019-03-29,172.47801208496094,172.6412144986318,171.45077879744142,172.50681164920803,35205500
2019-04-01,174.76287841796875,174.97408500994612,173.54365767651535,174.25406653242698,30969500
2019-04-02,175.42527770996094,175.59808974219607,174.5132573391101,174.95487506698944,22645200
2019-04-03,176.43328857421875,177.5277158384708,175.88608226649785,176.4140839839518,31633500
2019-04-04,176.3660888671875,177.1245016972713,175.34845069877747,176.48128710750154,28530800
2019-04-05,177.2781524658203,177.3837557615341,176.66373728588925,176.8749438773168,25674700
2019-04-08,177.72935485839844,177.8733526856104,176.28931799102867,176.9901318314811,22697500
2019-04-09,177.10533142089844,177.71015159734773,176.73092241852808,177.12453601427484,25631900
2019-04-10,178.0557403564453,178.1133394810729,177.1437200359497,177.33572200097862,24563000
2019-04-11,177.63336181640625,178.35338031200823,177.30695694744867,178.35338031200823,20654100
2019-04-12,178.4013671875,178.51656544801304,177.6621441686457,178.42057178052295,24989100
2019-04-15,178.43019104003906,178.63180267219207,177.23975514038676,178.41098644440203,21073000
2019-04-16,179.0446014404297,179.43821507191223,178.49738034561537,179.08299598185567,27195700
