Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2018-06-28,241.8271484375,242.59486889237272,239.68461446116885,240.39880153442962,76650500
2018-06-29,242.1752471923828,244.29990906722716,242.0591901119751,242.92512304642563,97592500
2018-07-02,242.6930694580078,242.85377858669227,240.35416453923887,240.5952146105391,63554800
2018-07-03,241.83599853515625,243.69285723292634,241.40751363832052,243.5946446151051,42187100
2018-07-05,243.80889892578125,243.8713953907587,241.8895709161362,242.96977354750305,56925900
2018-07-06,245.87120056152344,246.2461250307016,243.4519270030319,243.83581456989643,66493700
2018-07-09,248.08497619628906,248.13853680522203,246.83518324878128,246.8798080084111,50550400
2018-07-10,248.97775268554688,249.07596532254158,248.24572118594975,248.5403318534839,51966800
2018-07-11,247.1566162109375,248.21003871672426,246.85309692738898,247.41551072234236,77054700
2018-07-12,249.39730834960938,249.45086896772284,247.81721562836714,248.42425412928472,60124700
2018-07-13,249.59378051757812,249.89729985821182,248.76356344671635,249.21885607939475,48216000
2018-07-16,249.37051391601562,249.78115437944234,248.92415729472037,249.63834423486045,48201000
2018-07-17,250.3793182373047,250.77211429685673,248.5403308873337,248.59389150968627,52315500
2018-07-18,250.90599060058594,251.01311183450997,250.01327732662287,250.4596339636044,44593500
2018-07-19,249.95982360839844,250.62042299574242,249.4777506061281,250.2365626622025,61412100
2018-07-20,249.6740264892578,250.38821341034702,249.51334464830475,249.75436740973433,82337700
2018-07-23,250.13824462890625,250.34355122507282,249.1205385240232,249.46870974204455,47047600
2018-07-24,251.39697265625,252.24506116609453,250.52213108130215,251.5576817510002,68026900
2018-07-25,253.53955078125,253.86091454021857,251.1024333019305,251.14705807619214,78882900
2018-07-26,252.94137573242188,253.6287551456155,252.7181974139691,252.8164100406808,57919500
2018-07-27,251.22747802734375,253.3699852589754,250.2990482377023,253.27177259452932,76768700
2018-07-30,249.91505432128906,251.46836646624712,249.38832959471023,251.30768463955002,63742500
2018-07-31,251.1470184326172,251.76299278352732,250.29895715134867,250.68281732845276,68570500
2018-08-01,250.72747802734375,251.86124150638543,250.07581466664888,251.35238831863214,53853300
2018-08-02,252.09332275390625,252.26291321753297,249.2098489770845,249.4151828444507,63426400
2018-08-03,253.173583984375,253.2271446212318,252.03982026950627,252.21837388800034,53935400
2018-08-06,254.10195922851562,254.41438712864309,252.81644973292657,253.2092458145483,39400900
2018-08-07,254.94110107421875,255.32498857179291,254.63758176327744,254.77151057869685,43196600
2018-08-08,254.83399963378906,255.23573162438169,254.36979840038964,254.77153039098226,42114600
2018-08-09,254.4857635498047,255.28919999717706,254.35186201581686,254.89640400184916,35717000
2018-08-10,252.7807159423828,253.58415251024132,252.06652891493675,253.0396104425476,77076000
2018-08-13,251.83445739746094,253.67344483519318,251.5398467170124,253.05747040529295,65732900
2018-08-14,253.4413299560547,253.68238001095204,252.17369217866153,252.5664882559118,43842000
2018-08-15,251.54873657226562,252.2272073549818,250.10254547727263,252.08436996686018,102925400
2018-08-16,253.58419799804688,254.4590670473083,252.95928764236666,252.99500381100808,69967900
2018-08-17,254.4768524169922,254.92320906926975,252.9681647528183,253.37880524474818,65618500
2018-08-20,255.0215301513672,255.2893333592421,254.47696063740867,254.93225333425565,39807500
2018-08-21,255.61956787109375,256.48550101365754,255.0571540345329,255.53922692922117,67272000
2018-08-22,255.46783447265625,255.9945321688346,254.9411095330239,255.20893992929606,44993300
2018-08-23,255.12857055664062,256.15518551932854,254.80717956561472,255.2892524304281,49204900
2018-08-24,256.6640625,256.8068999266529,255.65529190413824,255.7088525337014,57487400
2018-08-27,258.69049072265625,258.79761197284716,257.7085005234876,257.86918239877394,57072400
2018-08-28,258.8154296875,259.26178629915216,258.3512013755766,259.1546378278614,46943500
2018-08-29,260.20806884765625,260.44015576794226,258.78865804429665,259.02968081501746,61485500
2018-08-30,259.1546936035156,260.100967644401,258.55659087150667,259.72604326625094,61229500
2018-08-31,259.16363525390625,259.6099919716104,258.2530773574325,258.74405884952625,66140800
2018-09-04,258.71722412109375,259.0743039714633,257.70845379230127,258.7440044287853,57594400
2018-09-05,258.0209655761719,258.5655349434943,257.00328641681773,258.360201043774,72452400
2018-09-06,257.2442932128906,258.4315900320782,256.2087424133647,258.1280707493043,65909900
2018-09-07,256.744384765625,257.72637497526324,255.9498567458195,256.19090680477024,73524800
2018-09-10,257.1907043457031,258.02985701793557,256.99430633212853,257.76202668481704,50210900
2018-09-11,258.0386962890625,258.4850528142077,256.19080097997596,256.5389449030003,50530500
2018-09-12,258.1012268066406,258.7082652225327,257.30672625360853,258.0476661960292,59810800
2018-09-13,259.62774658203125,259.8152359538671,258.88680667418197,259.17248141307624,51034200
2018-09-14,259.6724853515625,260.0206294206219,258.8868931788262,259.83316722958995,55079900
2018-09-17,258.2977600097656,259.65467492799354,258.021020962255,259.6189859978657,68244000
2018-09-18,259.6992492675781,260.2973519680675,258.4851449199736,258.5119252312873,61930400
2018-09-19,259.9759521484375,260.39552846308294,259.6277809062345,259.75277383731645,49080600
2018-09-20,262.0827331542969,262.40412407765285,259.99378750454133,261.243607797826,100360600
2018-09-21,261.8433837890625,262.9464018702623,261.68197451867627,262.8298193860566,105479700
2018-09-24,260.9735107421875,261.4039627971183,260.39062573246207,261.260478778808,53409600
2018-09-25,260.7314147949219,261.53848850751746,260.48930089117727,261.4308823280754,44370000
2018-09-26,259.95123291015625,262.06756067148837,259.52975714524297,260.87488907154767,79739700
2018-09-27,260.6775207519531,261.77156213919125,260.14843897644533,260.42643063193634,59249500
2018-09-28,260.7044677734375,261.20664810108815,260.01397666461173,260.04982714031865,70091400
2018-10-01,261.6103210449219,262.68641052219056,260.9377548590834,261.9510649243113,62078900
2018-10-02,261.45782470703125,262.1752175932064,261.0812030201638,261.45782470703125,47258200
2018-10-03,261.6013488769531,262.9375049632514,261.2426523788556,262.51602905212,64694600
2018-10-04,259.5566101074219,261.1707571701531,257.9603882816458,261.11695409251365,111545900
2018-10-05,258.1038513183594,260.3008831216245,256.6690388420152,259.78077762442024,105951700
2018-10-08,258.1038513183594,258.4625475957525,256.02337459599886,257.4133329334366,87742200
2018-10-09,257.7272644042969,259.03651844661414,257.16230463235235,257.7183154677814,74339000
2018-10-10,249.56680297851562,257.2878745857994,249.19018135871417,257.21611888988895,214731000
2018-10-11,244.0697021484375,250.10484285988383,242.44655120734797,248.47274298254746,274840500
2018-10-12,247.4594268798828,248.48171282732093,244.24903029324207,248.19474480577531,183186500
2018-10-15,246.06944274902344,248.436887894213,245.9797618207765,247.10070500692072,102263700
2018-10-16,251.449951171875,251.82660009553484,247.56701630785707,248.04229508844276,118255800
2018-10-17,251.4947967529297,252.12250844862334,248.90316325324835,251.48582045105115,110626000
2018-10-18,247.86294555664062,251.15404670902106,246.5805931522614,250.5532091351138,134557500
2018-10-19,247.72840881347656,250.4634988509523,247.02894145973298,248.51755708267922,139901600
2018-10-22,246.61648559570312,248.72383696350795,246.07842737480019,248.40101845103294,82415800
2018-10-23,245.36105346679688,246.4909732066593,240.87727972674986,242.97570991986098,146352700
2018-10-24,237.92694091796875,245.4955520546709,237.3709574355914,245.10992677163392,177806700
2018-10-25,242.195556640625,243.74695250355404,238.74307209364636,239.77433477781355,138061500
2018-10-26,237.9358673095703,243.02047753404432,235.20975324352574,238.46497656482467,201574600
2018-10-29,236.61761474609375,242.3478887862872,233.02164803067845,241.04758389419334,160749100
2018-10-30,240.1239471435547,240.4378166978318,235.9540441132332,236.44727551760465,157116000
2018-10-31,242.6886749267578,245.02024210215998,242.23132137398812,242.70660016473437,128296300
2018-11-01,245.27137756347656,245.46866468475503,242.46453107897062,243.5585728666456,99495000
2018-11-02,243.8185577392578,246.8137140380718,241.75600627712876,246.38326209029853,122634100
2018-11-05,245.1637420654297,245.71972551342594,243.33435510204097,244.31181428751458,65622500
2018-11-06,246.71507263183594,246.87648186005163,245.03814623845773,245.10092561613268,60085900
2018-11-07,251.9969940185547,252.07769864057167,248.4727279898258,248.90318000735877,102752100
2018-11-08,251.53964233398438,252.1853066817052,250.3917976454558,251.18989493586324,65584900
2018-11-09,249.08255004882812,250.40972925468202,247.66566254874814,250.22141846378213,98812600
2018-11-12,244.42835998535156,248.8134748892031,243.90822709389462,248.57136104669442,99673600
2018-11-13,243.97108459472656,246.90346264897008,243.24471546783337,244.8947408527995,98176600
2018-11-14,242.3031005859375,246.25776423562638,240.73378005718604,245.8542410911572,125335900
2018-11-15,244.83189392089844,245.29822375693627,239.44241820140843,241.0296637507252,135101400
2018-11-16,245.4686279296875,246.383307700412,243.2087889940041,243.72892194802944,126668000
2018-11-19,241.31663513183594,245.15474319709918,240.3929791155882,244.85879889442063,103061700
2018-11-20,236.85084533691406,239.43350323362472,235.98099218929667,237.96281239980505,136021300
2018-11-21,237.65789794921875,239.5679896557152,237.64894901248852,238.41116854096205,75563700
2018-11-23,236.0706024169922,237.47851343248092,235.9091931884933,236.0078230392071,42807900
2018-11-26,239.88182067871094,240.10600929616766,237.94482773987176,238.33940189593758,79981400
2018-11-27,240.68896484375,240.68896484375,238.23186563290557,238.84165228326682,75502400
2018-11-28,246.23089599609375,246.23089599609375,240.6261790639274,241.76507505928402,127629600
2018-11-29,245.69284057617188,247.100724530456,244.30285449546344,245.45069931409577,82346400
2018-11-30,247.1903839111328,247.75534365100785,245.21754033973917,245.54035883865245,98204200
2018-12-03,250.46347045898438,251.44990568366765,248.85829993135027,251.342299544024,103176300
2018-12-04,242.34793090820312,250.06002594977548,242.034061324513,249.6295738892766,177986000
2018-12-06,241.98023986816406,242.0968223361226,235.3442617982118,238.46497742467164,204185400
2018-12-07,236.3576202392578,243.21778756472173,235.51466871254416,241.6394906863168,161018900
2018-12-10,236.80599975585938,237.783459010471,231.91867611602203,236.17826057333338,151445900
2018-12-11,236.8598175048828,240.21367124360188,235.3801777593762,240.02536042389983,121504400
2018-12-12,238.0524444580078,241.22696308471956,237.97173983615613,239.8549297796894,97976700
2018-12-13,237.97174072265625,239.8728559114245,236.8507975814697,239.0030029391927,96662700
2018-12-14,233.5776824951172,236.7701268285436,233.0216989962411,235.81059279440333,116961100
2018-12-17,228.9951934814453,233.7390180161341,227.3541313637599,232.61807506826585,165492300
2018-12-18,228.74412536621094,231.31781992686695,227.12996462928436,230.64525409342977,134515100
2018-12-19,225.31854248046875,232.61812394335695,223.60575169562688,228.8248560421202,214992800
2018-12-20,221.6508026123047,225.64135730141385,219.39097749713994,224.06307434667275,252053400
2018-12-21,217.1092987060547,225.23624896094057,216.45986388230614,222.5573337538015,255345600
2018-12-24,211.3726348876953,217.2355782530651,211.30950265452,215.6119911838422,147311600
2018-12-26,222.05218505859375,222.05218505859375,210.84945610461992,212.8428626949543,218485400
2018-12-27,223.7569580078125,223.95538340463196,215.53981783029226,218.79600653158454,186267300
2018-12-28,223.46832275390625,226.7605851721075,222.29573142574773,225.11896832332044,153100200
2018-12-31,225.42564392089844,225.66918540388036,223.21576818583068,225.10092653135382,144299400
2019-01-02,225.66014099121094,226.58920454490053,221.8447222518487,221.871780885488,126925200
2019-01-03,220.27528381347656,224.20796611751248,219.78820084298331,223.90127863993405,144140700
2019-01-04,227.65359497070312,228.30302984004322,222.94519904963533,223.32403376286777,142628800
2019-01-07,229.44854736328125,230.86466652308184,227.02218860576536,227.92417989029647,103139100
2019-01-08,231.60426330566406,232.09134624594776,229.10575766900223,231.64937938021197,102512600
2019-01-09,232.6866912841797,233.53456528834633,231.0811479090408,232.31687155669513,95006600
2019-01-10,233.50747680664062,233.76003323135234,230.45874226981556,231.14426436256983,96823900
2019-01-11,233.59767150878906,233.62473014148108,231.83877780405345,232.42506653010378,73858100
2019-01-14,232.17254638671875,232.9843330208836,231.2795838417963,231.68546339558426,70908200
2019-01-15,234.8334503173828,235.14915279095234,232.5423846117708,232.5514133336586,85208300
2019-01-16,235.4016571044922,236.2946195226038,235.05889606779905,235.26633641252437,77636700
2019-01-17,237.1875762939453,238.05350758494998,234.4816029443706,234.52671901614747,96118400
2019-01-18,240.3445587158203,240.81361173980105,237.22367698460755,239.00962940531736,127900300
2019-01-22,237.09739685058594,239.08178852826552,235.47382367909339,238.86531944582313,115531200
2019-01-23,237.59344482421875,238.83819676766527,235.1129696555356,238.1346449117929,86030300
2019-01-24,237.71975708007812,238.3060733500999,236.39382898568007,237.41308339161276,59204100
2019-01-25,239.7312469482422,240.56109105710246,237.81902979382204,239.57789631532813,96883400
2019-01-28,237.90919494628906,237.97231340669396,236.13227127663515,237.5754626244623,85613700
2019-01-29,237.59344482421875,238.62170021668769,236.7545998280978,238.05346902764376,66136300
2019-01-30,241.35479736328125,242.20267130808887,238.35117872697282,239.11787676556534,92473700
2019-01-31,243.47445678710938,243.961539700097,241.0751571010545,241.2916536882626,104012100
2019-02-01,243.591796875,244.6200802904898,242.79804003355383,243.67297279833974,85782500
2019-02-04,245.30551147460938,245.3686574630416,242.96032892166258,243.6368223007865,60744800
2019-02-05,246.33383178710938,246.64050552872195,245.2334012899865,245.73851422047665,79552800
2019-02-06,246.009033203125,246.55023334511742,245.26942145320413,246.05414927213093,58347800
2019-02-07,243.66390991210938,244.93569324903805,241.99522072835208,244.385491843503,95482000
2019-02-08,243.96151733398438,244.06072313548026,241.58024777909867,242.41009164638422,75788900
2019-02-11,244.0968780517578,244.88160606837678,243.5647064948161,244.62004841389685,68021400
2019-02-12,247.23583984375,247.6146608039848,245.6483262251871,245.72050094962657,72270200
2019-02-13,248.03855895996094,248.88643291634213,247.6507093383321,248.0746463165227,65277200
2019-02-14,247.48841857910156,248.62493661518056,246.12640268040974,246.94721820351182,83234400
2019-02-15,250.185302734375,250.2213900909725,249.0668424191426,249.27428278475568,97088700
2019-02-19,250.61827087402344,251.27670686045914,249.37351856187368,249.3825472827579,59120800
2019-02-20,251.12339782714844,251.5834221925955,250.07708462974486,250.5821975489618,76610800
2019-02-21,250.23045349121094,250.84380100543333,249.2653161362309,250.48300996921967,64214700
2019-02-22,251.78184509277344,251.98025673780012,250.21236163488135,250.8527677005786,78114600
2019-02-25,252.1245880126953,253.73916008147697,252.04341210218746,253.21601726045242,69030700
2019-02-26,251.9441680908203,252.828101777883,251.56531970594727,251.77278757463785,56844100
2019-02-27,251.8359832763672,252.18774557136425,250.2845571312597,251.22260826897858,56921600
2019-02-28,251.36688232421875,252.06143311360483,251.04217872911738,251.61943874038147,69268300
2019-03-01,252.93637084960938,253.35127907191168,251.4931795016967,252.95440076307105,78880500
2019-03-04,252.01634216308594,254.2442615846253,249.70724683467924,254.00073386402337,106494600
2019-03-05,251.67352294921875,252.34101501800544,251.12332164314807,252.1425758937577,59114600
2019-03-06,250.14918518066406,251.7998443450376,249.824481590247,251.7908156253312,75039800
2019-03-07,248.056640625,249.8425658136861,247.20876658582137,249.6982438999333,94885100
2019-03-08,247.56048583984375,247.73186636221394,245.72044369426757,246.18946918746795,85795800
2019-03-11,251.1505584716797,251.3129103630994,248.25517296829162,248.28223161686157,65098900
2019-03-12,252.09750366210938,252.6206739563598,251.520243626293,251.7096540648249,79667500
2019-03-13,253.76614379882812,254.70422214317304,252.8280654544832,252.99044475414843,80639200
2019-03-14,253.60386657714844,254.21721402904817,253.16189966718966,253.79327703476096,67518400
2019-03-15,254.85684204101562,255.67220446789284,253.96898697966446,254.1592594092792,81309000
2019-03-18,255.78089904785156,256.07988276178935,254.8477568868459,255.07424797104957,62199800
2019-03-19,255.8443145751953,257.61999687418825,254.9474187592462,256.8499493320855,90268100
2019-03-20,255.07423400878906,256.8408754280103,253.9599156301185,255.6268866008704,84609200
2019-03-21,257.9552307128906,258.3628980680716,254.20452515820386,254.24983996289302,79550400
2019-03-22,252.99049377441406,257.11261967740677,252.9270696472093,256.5871726253029,122659300
2019-03-25,252.80029296875,253.8421464128475,251.531948443421,252.64626686846427,85575200
2019-03-26,254.6846923828125,255.64501237721365,253.27139021566225,254.56691259424372,68125900
2019-03-27,253.3529815673828,255.2645811499637,251.79472143122854,254.675682072586,72224700
2019-03-28,254.31326293945312,254.76624514650106,252.82749567721262,253.98712902134173,56238500
2019-03-29,255.91680908203125,256.2429429637402,254.7028202203869,255.83527561160403,82186800
2019-04-01,258.9517517089844,259.2507353969234,257.6562294554753,257.92803532158666,77617900
2019-04-02,259.07867431640625,259.31423393839424,258.28142111691744,259.1420984681481,40070400
2019-04-03,259.4862976074219,260.70028640787444,258.8792893832779,260.30165991843205,68243200
2019-04-04,260.1747741699219,260.42844302231185,259.11481161265476,259.8123940447693,48997500
2019-04-05,261.43408203125,261.4884376685545,260.5552956977181,260.8452108618967,58621700
2019-04-08,261.6334228515625,261.74213413764,260.3469414546982,261.0083053087824,53566300
2019-04-09,260.2925720214844,260.9901545020803,259.73994713059017,260.66402066112636,66142300
2019-04-10,261.1805114746094,261.27111345349385,260.292656318089,260.709392243547,52601500
2019-04-11,261.1079406738281,261.6787025573254,260.53717879033087,261.66963406779877,55093100
2019-04-12,262.87457275390625,263.1554194410499,261.1532463220422,262.72961516573,69727800
2019-04-15,262.702392578125,263.0466633353963,261.89607131527083,262.94699291458335,49596700
2019-04-16,262.87457275390625,263.6446478451655,262.2766330706167,263.5902922055785,52153200
